PolicyID,ProductID,PlanID,Sex,IssueDate,IssueAge,PolicyTerm,PolicyCount,SumAssured
3255,TERM_2,PLAN_A,F,48,21/01/2022,15,7,433826.6535
3256,TERM_1,PLAN_A,F,32,04/05/2018,10,15,560182.7695
3257,TERM_2,PLAN_B,M,47,26/04/2019,15,82,812154.1785
3258,TERM_1,PLAN_A,F,59,27/01/2015,20,80,798090.9726
3259,TERM_2,PLAN_B,M,20,11/01/2020,15,16,605135.7579
3260,TERM_2,PLAN_A,F,44,08/11/2023,15,20,870274.2231
3261,TERM_1,PLAN_A,F,43,13/09/2013,10,31,638502.1205
3262,TERM_1,PLAN_B,F,34,31/10/2022,10,64,69740.79529
3263,TERM_1,PLAN_B,F,49,23/08/2014,10,38,184152.9465
3264,TERM_1,PLAN_B,M,44,11/06/2022,10,81,378559.4316
3265,TERM_1,PLAN_A,M,44,09/11/2018,20,41,511124.9527
3266,TERM_1,PLAN_A,M,38,26/03/2024,15,25,927317.1145
3267,TERM_2,PLAN_A,F,43,14/12/2013,20,49,562798.9456
3268,TERM_1,PLAN_B,F,47,15/01/2024,15,80,137122.7819
3269,TERM_2,PLAN_A,F,52,06/01/2021,20,37,899897.3659
3270,TERM_2,PLAN_A,F,54,21/10/2010,10,67,159859.3059
3271,TERM_2,PLAN_B,F,49,24/05/2015,20,55,510510.7515
3272,TERM_2,PLAN_B,F,26,02/09/2021,20,3,352945.4299
3273,TERM_1,PLAN_B,F,45,22/08/2014,10,20,691673.6168
3274,TERM_2,PLAN_B,M,50,13/09/2023,20,34,389007.0434
3275,TERM_1,PLAN_A,M,49,09/03/2023,10,27,561920.954
3276,TERM_1,PLAN_A,F,41,03/10/2014,15,6,535878.3763
3277,TERM_1,PLAN_B,M,36,13/05/2014,15,1,705625.1467
3278,TERM_2,PLAN_A,M,21,14/08/2012,20,39,674494.7953
3279,TERM_2,PLAN_A,M,40,27/07/2023,10,22,920790.4986
3280,TERM_2,PLAN_A,F,46,23/06/2023,10,70,744015.7695
3281,TERM_1,PLAN_A,F,31,20/08/2023,15,7,896459.5782
3282,TERM_2,PLAN_B,M,59,03/11/2020,20,88,776940.7341
3283,TERM_2,PLAN_A,F,25,09/09/2014,15,92,197352.8395
3284,TERM_1,PLAN_B,M,59,25/06/2023,20,77,354624.9506
3285,TERM_2,PLAN_A,F,27,17/10/2016,20,32,665580.3069
3286,TERM_1,PLAN_B,M,45,17/06/2020,10,90,560300.6257
3287,TERM_2,PLAN_B,M,40,12/08/2020,10,11,644094.4719
3288,TERM_2,PLAN_B,M,20,13/10/2013,10,94,178903.0924
3289,TERM_1,PLAN_B,M,38,03/08/2021,15,69,532946.9908
3290,TERM_1,PLAN_A,M,35,08/07/2012,10,44,986647.8189
3291,TERM_1,PLAN_B,M,25,07/08/2017,20,7,309783.358
3292,TERM_2,PLAN_B,M,39,24/09/2024,20,97,46386.71034
3293,TERM_1,PLAN_B,F,49,17/04/2014,15,11,756215.6556
3294,TERM_1,PLAN_A,F,34,14/02/2024,20,81,80336.63225
3295,TERM_2,PLAN_A,M,40,21/08/2024,20,32,758730.7041
3296,TERM_1,PLAN_B,M,56,03/12/2013,15,78,530478.68
3297,TERM_1,PLAN_B,M,26,10/11/2015,20,19,784606.5167
3298,TERM_1,PLAN_A,M,55,14/02/2010,10,4,213575.2448
3299,TERM_2,PLAN_A,F,58,20/04/2021,20,97,61350.67651
3300,TERM_1,PLAN_B,M,31,20/08/2011,20,1,580028.2793
3301,TERM_2,PLAN_A,M,59,30/09/2018,15,33,962185.1455
3302,TERM_1,PLAN_B,M,55,08/08/2012,10,60,128462.2503
3303,TERM_1,PLAN_B,F,45,21/02/2011,15,7,317804.5134
3304,TERM_1,PLAN_B,M,28,07/05/2023,10,74,460146.4225
3305,TERM_1,PLAN_B,M,35,17/07/2024,20,94,242263.2249
3306,TERM_1,PLAN_B,F,45,02/07/2024,15,4,126747.0998
3307,TERM_2,PLAN_B,M,35,21/01/2021,10,87,769890.9847
3308,TERM_2,PLAN_A,M,55,13/01/2018,10,43,239687.9512
3309,TERM_1,PLAN_A,M,25,12/12/2022,15,60,238158.0734
3310,TERM_2,PLAN_A,F,38,16/08/2020,15,58,788115.2245
3311,TERM_2,PLAN_A,F,24,12/02/2020,15,0,406711.2276
3312,TERM_2,PLAN_A,M,23,28/09/2016,15,28,928344.9816
3313,TERM_2,PLAN_B,F,58,06/01/2013,20,56,566599.3477
3314,TERM_2,PLAN_A,F,59,02/10/2018,20,60,501097.8386
3315,TERM_2,PLAN_B,M,35,30/05/2014,20,44,608292.9011
3316,TERM_1,PLAN_B,F,53,23/07/2016,10,6,884847.6598
3317,TERM_2,PLAN_A,F,50,16/08/2017,20,40,585162.6536
3318,TERM_2,PLAN_A,F,45,15/07/2011,15,8,518171.4965
3319,TERM_2,PLAN_B,M,20,26/01/2023,20,11,38049.7091
3320,TERM_2,PLAN_B,M,56,26/07/2010,10,35,225243.611
3321,TERM_1,PLAN_B,M,29,15/10/2021,10,72,105680.1004
3322,TERM_1,PLAN_B,M,30,01/06/2022,15,29,461291.9155
3323,TERM_1,PLAN_B,M,25,13/07/2013,20,60,892523.7567
3324,TERM_2,PLAN_B,M,48,25/02/2023,10,7,186612.2052
3325,TERM_1,PLAN_A,M,31,25/12/2022,15,46,490065.4223
3326,TERM_2,PLAN_A,M,25,25/07/2017,15,100,84892.82253
3327,TERM_2,PLAN_A,M,35,12/02/2022,15,19,714212.7924
3328,TERM_2,PLAN_B,F,59,21/11/2024,10,75,450345.4338
3329,TERM_2,PLAN_A,M,30,15/10/2010,20,46,954934.7368
3330,TERM_1,PLAN_A,F,25,07/05/2018,15,25,221649.6685
3331,TERM_1,PLAN_B,M,21,24/09/2018,15,11,141950.6033
3332,TERM_1,PLAN_B,M,51,06/08/2018,10,45,82783.6069
3333,TERM_1,PLAN_A,F,58,23/12/2016,10,11,979178.5114
3334,TERM_2,PLAN_B,F,28,06/12/2021,15,24,42400.19633
3335,TERM_1,PLAN_B,F,36,27/06/2022,15,81,898206.6004
3336,TERM_1,PLAN_B,M,30,09/12/2014,20,84,323216.7446
3337,TERM_2,PLAN_A,M,56,06/02/2015,15,41,520866.2753
3338,TERM_1,PLAN_B,M,36,31/10/2013,15,51,296635.5049
3339,TERM_2,PLAN_B,F,37,28/01/2020,20,21,349350.8163
3340,TERM_1,PLAN_A,F,51,30/09/2012,20,18,861126.8805
3341,TERM_2,PLAN_B,M,30,07/04/2013,20,39,280348.0954
3342,TERM_1,PLAN_B,M,34,18/03/2020,10,94,445738.1368
3343,TERM_1,PLAN_A,F,50,10/07/2022,20,92,802125.0356
3344,TERM_2,PLAN_A,F,29,24/04/2020,15,21,89259.52581
3345,TERM_2,PLAN_A,F,38,03/11/2020,10,28,386919.5679
3346,TERM_2,PLAN_B,F,41,19/10/2023,20,7,479822.0678
3347,TERM_1,PLAN_A,M,21,26/03/2018,10,90,975431.6703
3348,TERM_2,PLAN_B,M,36,27/01/2021,10,30,643217.0437
3349,TERM_1,PLAN_A,M,33,04/11/2017,15,61,558557.7771
3350,TERM_1,PLAN_A,M,22,26/01/2010,20,91,374482.0344
3351,TERM_1,PLAN_A,M,57,09/12/2013,10,43,882754.2914
3352,TERM_2,PLAN_B,F,46,09/07/2010,15,9,309526.7352
3353,TERM_2,PLAN_A,M,53,17/08/2012,15,62,610425.1355
3354,TERM_1,PLAN_A,F,34,08/11/2013,20,94,124472.4266
3355,TERM_1,PLAN_A,F,31,24/07/2024,15,56,820008.8353
3356,TERM_2,PLAN_A,F,51,02/05/2018,20,2,652505.8768
3357,TERM_1,PLAN_B,F,29,08/07/2014,15,64,456603.7354
3358,TERM_2,PLAN_A,M,21,16/07/2011,15,68,416584.1017
3359,TERM_2,PLAN_B,M,33,16/11/2014,15,97,986925.7022
3360,TERM_2,PLAN_B,M,32,21/05/2011,10,52,294535.1823
3361,TERM_2,PLAN_B,M,54,06/06/2011,15,20,989085.9621
3362,TERM_1,PLAN_A,F,57,18/09/2016,10,19,257515.3196
3363,TERM_1,PLAN_A,M,22,19/04/2023,10,39,603202.1599
3364,TERM_2,PLAN_A,M,51,05/02/2022,15,35,40363.91534
3365,TERM_1,PLAN_A,F,47,18/04/2016,15,100,259725.3367
3366,TERM_1,PLAN_A,F,43,21/06/2017,20,34,473959.1939
3367,TERM_2,PLAN_B,F,36,01/08/2017,20,6,491903.7801
3368,TERM_1,PLAN_A,F,40,18/06/2023,10,60,689581.3127
3369,TERM_1,PLAN_A,F,58,20/05/2022,15,77,121372.5404
3370,TERM_1,PLAN_B,F,20,15/12/2013,10,73,750469.7708
3371,TERM_1,PLAN_A,F,53,12/04/2017,15,58,300264.0287
3372,TERM_2,PLAN_B,F,53,04/01/2024,15,94,823641.5909
3373,TERM_2,PLAN_B,F,58,31/01/2020,15,20,713737.1315
3374,TERM_1,PLAN_B,M,32,10/08/2018,15,28,392327.9676
3375,TERM_1,PLAN_A,M,40,11/09/2012,10,65,69441.5914
3376,TERM_2,PLAN_B,M,35,19/03/2015,20,36,720357.0545
3377,TERM_2,PLAN_B,F,20,07/06/2018,15,71,607807.2153
3378,TERM_1,PLAN_A,M,43,19/01/2023,10,13,582070.5895
3379,TERM_2,PLAN_B,F,44,28/07/2016,15,32,212983.7954
3380,TERM_1,PLAN_A,M,44,05/12/2012,20,91,55582.76932
3381,TERM_1,PLAN_B,M,21,24/07/2019,15,98,558586.459
3382,TERM_1,PLAN_B,F,58,04/09/2011,10,24,255781.6489
3383,TERM_2,PLAN_B,M,48,13/05/2013,20,13,821335.973
3384,TERM_2,PLAN_B,M,32,11/06/2014,15,71,751031.2346
3385,TERM_1,PLAN_A,M,42,20/08/2014,15,23,254821.9076
3386,TERM_2,PLAN_A,M,28,23/04/2015,15,2,799550.4089
3387,TERM_2,PLAN_A,M,52,07/09/2011,15,33,380218.7755
3388,TERM_1,PLAN_A,M,36,02/01/2015,10,4,537876.6968
3389,TERM_1,PLAN_A,F,39,29/05/2017,15,12,621647.3108
3390,TERM_1,PLAN_B,M,43,18/01/2014,20,85,207395.7544
3391,TERM_2,PLAN_A,M,34,03/10/2024,20,68,770313.4433
3392,TERM_1,PLAN_A,M,35,05/01/2013,15,13,398006.6459
3393,TERM_1,PLAN_A,M,47,15/06/2012,20,8,112441.2306
3394,TERM_1,PLAN_B,F,31,12/12/2016,10,35,716903.9226
3395,TERM_2,PLAN_A,M,56,13/08/2019,10,51,900732.2802
3396,TERM_2,PLAN_B,M,26,22/01/2018,20,44,112662.9191
3397,TERM_2,PLAN_A,F,59,07/11/2017,10,32,724008.9343
3398,TERM_2,PLAN_A,F,51,18/11/2012,10,80,438769.8272
3399,TERM_1,PLAN_A,F,55,22/08/2024,10,1,965607.5522
3400,TERM_2,PLAN_A,F,26,16/12/2024,10,13,143015.7263
3401,TERM_2,PLAN_A,F,45,15/07/2010,10,98,314152.3297
3402,TERM_2,PLAN_B,F,51,03/08/2015,20,12,233440.995
3403,TERM_1,PLAN_B,M,36,02/01/2019,10,91,260503.1965
3404,TERM_1,PLAN_B,F,59,11/08/2012,10,66,757657.4591
3405,TERM_2,PLAN_B,M,49,10/04/2010,15,85,548440.9093
3406,TERM_1,PLAN_B,M,20,25/10/2015,20,61,319294.8094
3407,TERM_2,PLAN_A,F,46,31/12/2013,20,7,712259.7194
3408,TERM_1,PLAN_A,M,44,30/07/2010,20,82,977512.5341
3409,TERM_2,PLAN_A,F,58,26/07/2013,20,20,164564.3294
3410,TERM_2,PLAN_B,M,45,27/02/2012,15,89,526571.7029
3411,TERM_2,PLAN_B,F,48,04/04/2021,10,30,540683.6999
3412,TERM_1,PLAN_A,F,31,05/05/2024,20,18,620351.8512
3413,TERM_1,PLAN_A,F,45,12/07/2022,15,11,36302.05374
3414,TERM_2,PLAN_A,F,26,12/05/2022,15,23,401715.1004
3415,TERM_2,PLAN_B,F,33,25/04/2019,20,38,137113.5011
3416,TERM_1,PLAN_A,F,45,19/11/2015,15,66,237538.5262
3417,TERM_2,PLAN_A,F,55,16/03/2013,20,57,778104.8473
3418,TERM_2,PLAN_B,M,38,29/03/2013,15,98,428152.8853
3419,TERM_1,PLAN_A,F,39,26/07/2012,20,41,468966.5299
3420,TERM_2,PLAN_B,F,53,14/05/2016,15,13,634015.2954
3421,TERM_1,PLAN_A,F,38,19/09/2014,15,30,14421.29799
3422,TERM_2,PLAN_A,M,33,31/08/2024,20,88,360307.192
3423,TERM_1,PLAN_B,F,57,12/12/2021,20,20,539065.5614
3424,TERM_1,PLAN_B,F,21,12/03/2011,10,60,914433.5311
3425,TERM_1,PLAN_B,F,25,29/05/2019,20,83,776234.2659
3426,TERM_1,PLAN_B,M,23,06/01/2018,15,52,81388.59255
3427,TERM_1,PLAN_B,M,55,11/10/2011,10,11,34855.56152
3428,TERM_2,PLAN_B,F,54,23/06/2010,15,1,421982.6142
3429,TERM_2,PLAN_B,M,23,26/07/2014,15,88,200813.9512
3430,TERM_1,PLAN_B,M,38,10/03/2017,20,42,145462.2701
3431,TERM_2,PLAN_A,F,30,19/07/2011,10,33,357896.7378
3432,TERM_2,PLAN_A,F,52,08/08/2016,20,39,163363.7645
3433,TERM_2,PLAN_B,F,52,28/09/2017,20,68,753087.786
3434,TERM_1,PLAN_A,F,41,27/03/2014,15,15,134252.3611
3435,TERM_2,PLAN_A,M,36,28/03/2015,10,67,265031.5386
3436,TERM_1,PLAN_A,M,34,03/08/2017,15,21,576827.2564
3437,TERM_2,PLAN_B,M,25,12/02/2015,15,87,476594.9373
3438,TERM_1,PLAN_B,M,38,27/11/2013,10,88,540217.28
3439,TERM_2,PLAN_B,F,42,06/12/2015,20,29,799341.2243
3440,TERM_1,PLAN_A,F,21,29/05/2013,20,64,551093.4597
3441,TERM_2,PLAN_A,F,34,21/04/2020,15,84,124856.4527
3442,TERM_2,PLAN_A,F,43,26/08/2012,10,92,664253.773
3443,TERM_1,PLAN_A,M,42,28/08/2012,20,47,409471.5263
3444,TERM_2,PLAN_B,M,29,03/12/2011,20,11,473155.8264
3445,TERM_1,PLAN_A,M,46,06/03/2010,10,24,977311.3832
3446,TERM_2,PLAN_A,F,24,28/02/2014,15,50,87173.88233
3447,TERM_2,PLAN_B,M,51,03/05/2010,10,71,204381.53
3448,TERM_2,PLAN_A,F,37,19/10/2024,20,40,498196.2351
3449,TERM_2,PLAN_B,M,55,14/02/2023,15,5,170411.3939
3450,TERM_2,PLAN_A,F,46,09/12/2012,20,83,865003.3767
3451,TERM_2,PLAN_A,F,55,11/05/2010,20,84,660167.3541
3452,TERM_2,PLAN_A,M,49,27/12/2014,10,18,873872.6091
3453,TERM_1,PLAN_B,F,21,03/09/2019,15,27,786262.4133
3454,TERM_2,PLAN_A,M,32,12/11/2011,10,93,166163.649
3455,TERM_1,PLAN_B,F,39,08/07/2013,15,54,173834.3806
3456,TERM_2,PLAN_A,M,39,18/10/2023,20,64,912903.9916
3457,TERM_2,PLAN_B,M,30,07/05/2020,10,54,461015.4327
3458,TERM_2,PLAN_B,F,24,30/08/2021,20,7,257996.8401
3459,TERM_2,PLAN_B,M,32,03/09/2022,15,51,611950.2373
3460,TERM_1,PLAN_A,M,54,20/10/2018,20,40,995818.4861
3461,TERM_2,PLAN_A,F,50,06/04/2019,20,82,184600.0259
3462,TERM_2,PLAN_B,F,45,11/06/2024,10,35,40193.30378
3463,TERM_1,PLAN_B,M,55,12/06/2016,20,11,184494.6559
3464,TERM_2,PLAN_B,F,53,23/08/2017,15,27,630667.5537
3465,TERM_1,PLAN_A,M,52,20/04/2013,15,55,707704.9766
3466,TERM_2,PLAN_A,F,34,21/05/2012,10,14,671015.2593
3467,TERM_2,PLAN_A,M,37,19/08/2020,20,39,567788.5197
3468,TERM_2,PLAN_B,M,38,30/06/2013,20,29,478921.3815
3469,TERM_1,PLAN_A,M,55,16/09/2022,10,97,494814.4393
3470,TERM_1,PLAN_A,M,53,01/06/2019,10,18,467172.6373
3471,TERM_2,PLAN_A,M,30,17/07/2022,20,76,927190.9282
3472,TERM_2,PLAN_B,M,45,08/02/2019,20,21,646776.509
3473,TERM_1,PLAN_B,M,23,06/07/2017,15,78,434871.453
3474,TERM_2,PLAN_A,F,50,08/10/2024,15,40,96927.75897
3475,TERM_2,PLAN_B,F,43,19/11/2019,15,4,656378.5553
3476,TERM_2,PLAN_A,F,23,06/02/2014,15,75,582250.7217
3477,TERM_2,PLAN_B,F,30,22/02/2022,10,65,148856.7421
3478,TERM_2,PLAN_B,F,34,05/10/2022,10,68,99698.67569
3479,TERM_1,PLAN_A,F,47,28/06/2020,20,24,786218.4404
3480,TERM_2,PLAN_B,F,48,24/06/2016,20,74,803991.1739
3481,TERM_2,PLAN_B,F,30,02/04/2010,15,87,621103.2655
3482,TERM_2,PLAN_A,M,30,09/05/2011,15,24,109789.6295
3483,TERM_2,PLAN_A,F,43,20/08/2021,10,81,455933.5067
3484,TERM_1,PLAN_B,F,40,14/02/2024,15,32,564891.7179
3485,TERM_2,PLAN_A,M,39,19/04/2015,15,95,431677.2562
3486,TERM_2,PLAN_B,F,55,09/07/2019,10,24,900312.8138
3487,TERM_1,PLAN_A,M,28,22/10/2010,15,96,205440.2608
3488,TERM_1,PLAN_B,F,52,20/04/2015,20,9,689362.4004
3489,TERM_2,PLAN_A,M,43,13/10/2020,10,20,771704.2005
3490,TERM_2,PLAN_A,M,58,13/06/2017,20,54,853328.0848
3491,TERM_2,PLAN_A,F,40,01/08/2014,15,72,512999.323
3492,TERM_2,PLAN_B,F,34,05/01/2020,15,87,315438.0014
3493,TERM_2,PLAN_B,F,46,28/11/2020,10,67,212881.9359
3494,TERM_1,PLAN_B,M,47,18/01/2012,15,27,706812.7811
3495,TERM_1,PLAN_B,F,40,13/03/2024,15,13,764495.037
3496,TERM_2,PLAN_B,F,34,10/06/2013,10,15,995656.6871
3497,TERM_2,PLAN_A,F,52,08/02/2024,10,12,740583.8641
3498,TERM_1,PLAN_B,F,36,31/05/2021,20,14,395388.2482
3499,TERM_2,PLAN_B,F,21,21/10/2020,20,34,86477.498
3500,TERM_2,PLAN_A,M,30,23/11/2024,20,75,752872.0568
3501,TERM_1,PLAN_A,F,23,26/11/2022,20,15,203547.2741
3502,TERM_2,PLAN_A,F,50,14/03/2023,10,4,547726.0985
3503,TERM_1,PLAN_A,F,54,04/11/2012,20,84,895451.3558
3504,TERM_2,PLAN_A,F,43,29/01/2013,10,0,34456.1043
3505,TERM_2,PLAN_B,M,58,22/07/2011,15,5,820023.6497
3506,TERM_1,PLAN_A,M,48,18/12/2016,20,60,63790.54489
3507,TERM_1,PLAN_A,F,41,20/03/2013,10,100,547630.8115
3508,TERM_1,PLAN_A,F,20,25/01/2012,15,90,860669.6978
3509,TERM_1,PLAN_A,M,33,28/12/2024,15,47,42203.92901
3510,TERM_2,PLAN_B,F,53,26/03/2010,10,47,410736.8774
3511,TERM_1,PLAN_A,F,53,30/09/2023,10,32,768803.3298
3512,TERM_2,PLAN_A,M,42,11/11/2013,20,30,799067.4298
3513,TERM_1,PLAN_A,F,55,30/10/2018,20,28,212968.8478
3514,TERM_1,PLAN_A,M,41,29/01/2010,20,39,717174.5926
3515,TERM_1,PLAN_A,F,53,04/12/2023,15,85,304007.8114
3516,TERM_2,PLAN_B,M,27,14/09/2010,15,61,533688.6996
3517,TERM_2,PLAN_A,M,39,29/10/2021,10,72,979263.9487
3518,TERM_2,PLAN_B,F,45,20/04/2023,10,35,684783.6537
3519,TERM_2,PLAN_A,F,35,11/09/2014,15,11,304278.1181
3520,TERM_2,PLAN_B,F,52,04/12/2012,20,93,614993.878
3521,TERM_2,PLAN_B,F,20,31/08/2010,15,64,844676.4151
3522,TERM_2,PLAN_B,M,25,07/08/2014,15,98,679061.1464
3523,TERM_1,PLAN_B,M,32,27/01/2015,20,99,987362.8701
3524,TERM_1,PLAN_A,F,58,24/07/2023,20,8,589126.1591
3525,TERM_2,PLAN_B,M,27,06/03/2013,20,27,257902.6504
3526,TERM_1,PLAN_A,M,35,25/06/2012,20,6,874247.3278
3527,TERM_2,PLAN_B,F,36,11/04/2018,20,13,217631.3502
3528,TERM_2,PLAN_B,M,25,21/01/2014,10,42,125275.8932
3529,TERM_1,PLAN_A,M,34,24/09/2024,20,49,505838.4745
3530,TERM_2,PLAN_B,F,36,20/11/2023,10,97,920317.6721
3531,TERM_1,PLAN_B,F,28,12/06/2014,10,6,472105.1657
3532,TERM_2,PLAN_B,F,39,23/01/2015,20,3,585256.6997
3533,TERM_2,PLAN_A,M,52,12/05/2024,15,85,855484.41
3534,TERM_1,PLAN_A,M,42,05/12/2018,15,65,407526.8244
3535,TERM_2,PLAN_B,F,41,23/05/2015,10,67,395307.5411
3536,TERM_1,PLAN_B,F,45,27/12/2023,20,85,387873.5898
3537,TERM_1,PLAN_A,F,59,08/04/2014,15,6,577396.0625
3538,TERM_2,PLAN_B,M,56,31/07/2011,10,84,511425.5911
3539,TERM_1,PLAN_A,F,36,22/06/2024,15,88,815851.3817
3540,TERM_2,PLAN_B,M,27,02/07/2022,10,98,895475.8766
3541,TERM_1,PLAN_B,M,20,08/02/2018,15,99,835569.3754
3542,TERM_2,PLAN_B,F,45,24/01/2017,10,92,642747.6497
3543,TERM_1,PLAN_A,M,48,11/05/2018,15,45,649817.0976
3544,TERM_1,PLAN_A,M,42,30/04/2020,10,38,674415.6224
3545,TERM_2,PLAN_B,F,37,11/07/2016,15,8,82864.60236
3546,TERM_1,PLAN_B,M,40,09/10/2012,20,18,98479.61248
3547,TERM_1,PLAN_B,M,41,15/11/2018,20,57,168193.6142
3548,TERM_1,PLAN_B,M,59,12/10/2016,10,64,77360.739
3549,TERM_2,PLAN_A,M,52,10/03/2019,15,66,992761.9106
3550,TERM_1,PLAN_B,F,48,26/11/2010,10,62,441476.7049
3551,TERM_2,PLAN_B,F,50,25/09/2014,15,94,500144.5594
3552,TERM_2,PLAN_A,F,51,14/02/2016,20,29,467209.5285
3553,TERM_2,PLAN_A,M,32,09/01/2021,15,5,141791.8818
3554,TERM_1,PLAN_A,M,55,03/11/2012,15,43,881819.3257
3555,TERM_2,PLAN_B,F,53,30/12/2019,20,71,445130.7723
3556,TERM_1,PLAN_A,M,36,11/12/2016,10,60,599024.5309
3557,TERM_2,PLAN_B,M,20,26/12/2018,20,82,227911.5525
3558,TERM_2,PLAN_B,M,57,28/03/2013,10,8,122195.9093
3559,TERM_2,PLAN_A,M,45,21/11/2022,15,100,537168.7205
3560,TERM_2,PLAN_B,F,47,01/09/2014,20,66,514854.528
3561,TERM_2,PLAN_A,M,50,11/06/2021,10,63,942236.8527
3562,TERM_2,PLAN_A,M,26,15/12/2017,10,72,493836.2405
3563,TERM_2,PLAN_A,F,55,21/01/2018,15,78,60327.10022
3564,TERM_2,PLAN_B,M,44,19/01/2015,15,38,352588.7148
3565,TERM_2,PLAN_B,F,37,11/02/2024,20,47,247233.2621
3566,TERM_2,PLAN_B,F,34,04/03/2024,15,76,946092.3906
3567,TERM_1,PLAN_B,F,45,01/03/2022,20,3,51147.00838
3568,TERM_2,PLAN_B,M,31,24/07/2021,10,59,486294.7331
3569,TERM_2,PLAN_A,F,35,25/09/2012,20,15,900343.6572
3570,TERM_1,PLAN_A,F,30,07/07/2016,20,51,506071.2385
3571,TERM_2,PLAN_B,M,52,31/03/2023,15,70,437792.8762
3572,TERM_2,PLAN_A,M,49,12/08/2018,15,79,697356.5832
3573,TERM_1,PLAN_B,M,53,14/02/2022,15,77,783270.589
3574,TERM_2,PLAN_B,M,22,17/04/2023,15,49,114173.6853
3575,TERM_2,PLAN_A,M,32,04/04/2010,10,53,888884.4424
3576,TERM_1,PLAN_B,F,48,12/06/2021,20,46,456736.0096
3577,TERM_1,PLAN_A,F,49,25/06/2010,10,59,10096.00669
3578,TERM_2,PLAN_B,F,53,11/09/2011,20,80,849579.572
3579,TERM_2,PLAN_B,M,42,06/05/2016,10,90,148494.9298
3580,TERM_2,PLAN_A,M,55,18/09/2020,10,83,470454.729
3581,TERM_2,PLAN_B,M,41,28/12/2023,10,24,265910.4148
3582,TERM_1,PLAN_B,M,34,14/09/2020,15,5,137925.3557
3583,TERM_1,PLAN_A,F,48,03/08/2010,10,58,645597.5503
3584,TERM_1,PLAN_B,F,41,03/01/2016,20,97,427352.8652
3585,TERM_2,PLAN_A,F,47,29/09/2018,15,44,476169.3135
3586,TERM_2,PLAN_B,F,49,24/06/2011,15,38,436152.3746
3587,TERM_2,PLAN_A,M,28,02/01/2015,20,92,627779.782
3588,TERM_2,PLAN_A,M,41,09/04/2019,10,3,906773.4788
3589,TERM_2,PLAN_A,M,42,30/05/2023,15,23,167948.6769
3590,TERM_1,PLAN_B,F,59,18/05/2018,20,24,514629.4898
3591,TERM_2,PLAN_B,M,46,17/08/2020,10,44,455211.1461
3592,TERM_1,PLAN_A,F,58,05/08/2023,10,61,76060.36881
3593,TERM_1,PLAN_A,M,39,10/07/2014,20,76,955736.1974
3594,TERM_1,PLAN_A,F,29,21/05/2024,15,15,446209.0164
3595,TERM_1,PLAN_A,F,47,30/12/2015,10,63,957245.9095
3596,TERM_1,PLAN_B,M,31,31/03/2011,20,33,674012.4952
3597,TERM_2,PLAN_A,M,27,04/12/2020,20,98,198561.7357
3598,TERM_1,PLAN_B,M,26,29/09/2010,20,83,178419.2113
3599,TERM_1,PLAN_A,F,26,29/12/2023,15,57,424088.6583
3600,TERM_1,PLAN_B,F,45,13/04/2018,10,77,804481.9952
3601,TERM_1,PLAN_A,F,48,23/12/2012,15,8,261038.4146
3602,TERM_1,PLAN_B,F,56,21/11/2014,20,7,201751.9842
3603,TERM_2,PLAN_B,F,23,12/08/2024,15,72,255264.7939
3604,TERM_2,PLAN_A,F,43,26/09/2014,10,15,416455.8408
3605,TERM_1,PLAN_B,M,48,24/02/2019,10,10,655557.0965
3606,TERM_1,PLAN_A,M,24,14/02/2012,15,71,668207.9403
3607,TERM_2,PLAN_B,M,34,27/02/2011,20,16,670565.5358
3608,TERM_1,PLAN_A,F,56,28/04/2012,20,5,535707.1703
3609,TERM_2,PLAN_A,M,28,17/06/2010,15,100,81236.84478
3610,TERM_1,PLAN_A,F,39,13/10/2020,15,11,287176.6273
3611,TERM_2,PLAN_B,F,41,27/11/2012,20,13,597100.5337
3612,TERM_1,PLAN_B,F,24,08/07/2011,10,58,159798.6884
3613,TERM_2,PLAN_B,F,57,19/05/2024,15,81,93826.89397
3614,TERM_2,PLAN_B,F,30,28/04/2022,10,47,195548.0826
3615,TERM_2,PLAN_A,F,59,20/02/2024,10,75,823563.9769
3616,TERM_1,PLAN_B,F,44,03/04/2013,15,29,161488.8523
3617,TERM_2,PLAN_B,M,24,03/07/2010,15,64,642823.8142
3618,TERM_2,PLAN_B,M,54,17/02/2022,15,38,291727.2654
3619,TERM_1,PLAN_A,F,28,14/07/2021,15,22,301898.5974
3620,TERM_2,PLAN_A,F,57,08/08/2022,10,2,338841.7283
3621,TERM_1,PLAN_B,M,49,16/09/2010,15,100,368866.1762
3622,TERM_1,PLAN_B,M,46,20/05/2016,20,74,674757.0121
3623,TERM_1,PLAN_A,M,40,13/07/2019,20,38,638982.8142
3624,TERM_1,PLAN_B,M,56,05/07/2020,20,6,134838.6901
3625,TERM_2,PLAN_B,M,56,07/06/2015,20,90,180681.5619
3626,TERM_1,PLAN_B,M,29,10/12/2021,20,2,137472.0935
3627,TERM_1,PLAN_A,F,45,28/04/2019,20,78,683051.9354
3628,TERM_2,PLAN_B,M,33,01/02/2019,15,29,461356.6774
3629,TERM_2,PLAN_A,M,21,25/12/2022,15,0,43599.36197
3630,TERM_2,PLAN_A,F,39,18/03/2024,10,25,651682.0157
3631,TERM_1,PLAN_A,M,27,14/07/2023,15,37,785440.3095
