point_id,sum_assured,age_at_entry,term_y,smoker_status,shape,annual_premium,init_pols_if,extra_mortality,sex
3214,716114.1514,31,15,S,level,1,1,0,M
3215,707105.5899,35,10,N,decreasing,1,1,0,M
3216,235909.6013,52,20,N,level,1,1,0,F
3217,46580.58812,38,20,S,level,1,1,0,M
3218,159971.4413,27,10,N,decreasing,1,1,0,F
3219,219729.1366,47,10,N,level,1,1,0,M
3220,734525.1939,46,20,S,level,1,1,0,F
3221,262581.5481,44,10,N,decreasing,1,1,0,M
3222,867801.3948,34,15,N,level,1,1,0,F
3223,578510.9596,23,10,S,level,1,1,0,F
3224,756679.304,29,15,N,decreasing,1,1,0,F
3225,206120.8047,49,10,N,level,1,1,0,F
3226,742335.7733,52,10,S,level,1,1,0,F
3227,480763.3281,52,15,N,decreasing,1,1,0,M
3228,784158.4627,41,15,N,level,1,1,0,F
3229,183567.7844,34,10,S,level,1,1,0,F
3230,794827.8616,54,10,N,decreasing,1,1,0,M
3231,55099.03356,29,15,N,level,1,1,0,M
3232,871223.7311,43,10,S,level,1,1,0,M
3233,889529.3562,47,10,N,decreasing,1,1,0,F
3234,274219.8654,40,20,N,level,1,1,0,M
3235,747538.1022,26,20,S,level,1,1,0,F
3236,250480.3204,42,15,N,decreasing,1,1,0,M
3237,832377.2841,28,20,N,level,1,1,0,F
3238,356301.2062,28,15,S,level,1,1,0,F
3239,28448.6776,27,10,N,decreasing,1,1,0,F
3240,775766.3595,41,15,N,level,1,1,0,M
3241,900594.9313,48,15,S,level,1,1,0,F
3242,710612.5224,50,10,N,decreasing,1,1,0,M
3243,459107.0495,56,15,N,level,1,1,0,F
3244,565004.1559,48,15,S,level,1,1,0,F
3245,198701.9853,27,20,N,decreasing,1,1,0,F
3246,150328.687,46,15,N,level,1,1,0,F
3247,162062.7046,23,20,S,level,1,1,0,F
3248,136791.6901,28,10,N,decreasing,1,1,0,M
3249,681923.1968,52,10,N,level,1,1,0,M
3250,774173.6326,49,15,S,level,1,1,0,M
3251,922141.3052,27,20,N,decreasing,1,1,0,F
3252,875873.4148,46,10,N,level,1,1,0,M
3253,604145.7068,39,15,S,level,1,1,0,F
3254,991341.9845,54,10,N,decreasing,1,1,0,F
3255,637667.9932,36,15,N,level,1,1,0,M
3256,863971.9245,36,15,S,level,1,1,0,M
3257,676414.5179,50,10,N,decreasing,1,1,0,M
3258,242076.437,40,10,N,level,1,1,0,M
3259,486500.8904,30,20,S,level,1,1,0,F
3260,417462.8427,28,20,N,decreasing,1,1,0,F
3261,159377.6902,48,20,N,level,1,1,0,F
3262,463574.5244,35,20,S,level,1,1,0,F
3263,744927.0551,57,15,N,decreasing,1,1,0,M
3264,315587.0426,54,20,N,level,1,1,0,M
3265,231455.5979,40,20,S,level,1,1,0,M
3266,45764.2224,55,15,N,decreasing,1,1,0,F
3267,210827.5456,49,10,N,level,1,1,0,M
3268,472508.6429,40,10,S,level,1,1,0,F
3269,853760.4703,40,20,N,decreasing,1,1,0,M
3270,797370.7055,50,10,N,level,1,1,0,F
3271,819021.9104,25,15,S,level,1,1,0,F
3272,790405.0763,47,15,N,decreasing,1,1,0,M
3273,52958.9106,48,10,N,level,1,1,0,F
3274,740752.2371,41,15,S,level,1,1,0,F
3275,774545.3422,28,10,N,decreasing,1,1,0,F
3276,378437.373,28,15,N,level,1,1,0,M
3277,645402.8431,27,20,S,level,1,1,0,M
3278,238641.905,22,10,N,decreasing,1,1,0,M
3279,44732.44709,32,20,N,level,1,1,0,M
3280,945210.2518,51,10,S,level,1,1,0,M
3281,476877.4667,56,20,N,decreasing,1,1,0,M
3282,526781.1975,58,20,N,level,1,1,0,F
3283,155466.2932,58,10,S,level,1,1,0,F
3284,744698.0373,26,15,N,decreasing,1,1,0,F
3285,305781.7149,22,10,N,level,1,1,0,M
3286,74702.25261,34,15,S,level,1,1,0,F
3287,199774.9041,21,20,N,decreasing,1,1,0,M
3288,899877.9375,45,20,N,level,1,1,0,M
3289,189295.7456,29,10,S,level,1,1,0,F
3290,984933.2126,50,20,N,decreasing,1,1,0,F
3291,876486.7394,33,20,N,level,1,1,0,M
3292,171632.8537,43,15,S,level,1,1,0,F
3293,752146.4478,23,15,N,decreasing,1,1,0,M
3294,669155.2644,23,10,N,level,1,1,0,M
3295,208041.3349,38,10,S,level,1,1,0,M
3296,159696.3805,22,20,N,decreasing,1,1,0,M
3297,833885.0663,46,20,N,level,1,1,0,F
3298,731286.2688,32,10,S,level,1,1,0,M
3299,842285.7374,59,10,N,decreasing,1,1,0,M
3300,582369.128,35,15,N,level,1,1,0,M
3301,229025.2064,23,15,S,level,1,1,0,M
3302,293288.3016,58,10,N,decreasing,1,1,0,F
3303,723798.3931,36,15,N,level,1,1,0,F
3304,40126.34919,38,10,S,level,1,1,0,M
3305,564470.4325,55,20,N,decreasing,1,1,0,M
3306,901024.4748,56,15,N,level,1,1,0,M
3307,183330.158,34,10,S,level,1,1,0,M
3308,980747.7785,57,15,N,decreasing,1,1,0,F
3309,797812.4063,25,15,N,level,1,1,0,F
3310,880246.0676,27,20,S,level,1,1,0,F
3311,16080.62801,29,20,N,decreasing,1,1,0,F
3312,425073.7062,48,15,N,level,1,1,0,M
3313,579818.9386,26,10,S,level,1,1,0,M
3314,632898.738,32,20,N,decreasing,1,1,0,M
3315,260613.328,33,10,N,level,1,1,0,M
3316,326239.4613,23,20,S,level,1,1,0,F
3317,62418.86556,41,15,N,decreasing,1,1,0,F
3318,295950.7664,34,15,N,level,1,1,0,M
3319,96354.63578,48,20,S,level,1,1,0,M
3320,934443.3324,22,20,N,decreasing,1,1,0,F
3321,945087.9117,46,20,N,level,1,1,0,M
3322,576022.5379,50,10,S,level,1,1,0,F
3323,602523.4255,36,10,N,decreasing,1,1,0,M
3324,813328.4819,28,10,N,level,1,1,0,F
3325,781857.9599,29,15,S,level,1,1,0,F
3326,309516.7547,29,15,N,decreasing,1,1,0,F
3327,542647.1872,53,10,N,level,1,1,0,F
3328,76866.18862,50,20,S,level,1,1,0,F
3329,386971.6312,21,15,N,decreasing,1,1,0,M
3330,66581.56088,51,10,N,level,1,1,0,F
3331,947098.8172,53,15,S,level,1,1,0,M
3332,814807.8959,35,20,N,decreasing,1,1,0,M
3333,756765.1289,35,20,N,level,1,1,0,M
3334,767147.6883,22,20,S,level,1,1,0,F
3335,141634.104,36,20,N,decreasing,1,1,0,F
3336,454137.3375,34,15,N,level,1,1,0,F
3337,887649.5099,26,15,S,level,1,1,0,F
3338,247068.4088,56,20,N,decreasing,1,1,0,M
3339,906042.7982,54,20,N,level,1,1,0,F
3340,328338.9763,30,20,S,level,1,1,0,F
3341,520504.4934,26,20,N,decreasing,1,1,0,M
3342,973352.1684,59,10,N,level,1,1,0,M
3343,102556.2212,49,20,S,level,1,1,0,F
3344,189094.5032,46,15,N,decreasing,1,1,0,M
3345,714335.1621,30,20,N,level,1,1,0,M
3346,60831.6582,53,15,S,level,1,1,0,M
3347,738872.6222,57,20,N,decreasing,1,1,0,F
3348,718218.4061,26,15,N,level,1,1,0,F
3349,747535.6165,37,20,S,level,1,1,0,M
3350,751883.695,53,20,N,decreasing,1,1,0,F
3351,701144.1221,52,10,N,level,1,1,0,M
3352,420516.7711,46,10,S,level,1,1,0,M
3353,456306.6554,22,10,N,decreasing,1,1,0,F
3354,230557.9215,30,20,N,level,1,1,0,M
3355,969887.4612,23,20,S,level,1,1,0,M
3356,139488.287,58,10,N,decreasing,1,1,0,M
3357,919392.3388,56,15,N,level,1,1,0,F
3358,529157.0288,55,10,S,level,1,1,0,F
3359,402583.6454,36,20,N,decreasing,1,1,0,M
3360,534261.9108,46,10,N,level,1,1,0,F
3361,350200.8146,32,15,S,level,1,1,0,F
3362,257035.505,33,10,N,decreasing,1,1,0,F
3363,703232.468,37,10,N,level,1,1,0,M
3364,467717.7924,34,15,S,level,1,1,0,F
3365,306611.4422,45,10,N,decreasing,1,1,0,M
3366,537237.381,32,10,N,level,1,1,0,M
3367,400320.9444,51,15,S,level,1,1,0,F
3368,456678.5518,43,15,N,decreasing,1,1,0,M
3369,728384.8784,48,15,N,level,1,1,0,M
3370,54799.44423,31,15,S,level,1,1,0,F
3371,506033.9986,31,15,N,decreasing,1,1,0,F
3372,976689.6353,30,10,N,level,1,1,0,M
3373,483722.7205,45,20,S,level,1,1,0,F
3374,384894.3181,30,10,N,decreasing,1,1,0,M
3375,452363.083,32,10,N,level,1,1,0,F
3376,225507.2201,24,20,S,level,1,1,0,F
3377,213109.711,37,15,N,decreasing,1,1,0,M
3378,932726.1498,56,10,N,level,1,1,0,F
3379,476238.6135,56,20,S,level,1,1,0,M
3380,911512.3216,20,15,N,decreasing,1,1,0,F
3381,57133.58294,46,15,N,level,1,1,0,M
3382,98793.83657,55,10,S,level,1,1,0,F
3383,514538.6609,20,15,N,decreasing,1,1,0,M
3384,243996.4857,28,15,N,level,1,1,0,F
3385,480885.969,26,20,S,level,1,1,0,F
3386,438734.7686,49,15,N,decreasing,1,1,0,F
3387,463528.9208,31,10,N,level,1,1,0,F
3388,631930.7573,37,15,S,level,1,1,0,F
3389,447094.7601,23,15,N,decreasing,1,1,0,F
3390,196014.6757,51,10,N,level,1,1,0,M
3391,508537.3268,48,10,S,level,1,1,0,M
3392,578657.9592,34,15,N,decreasing,1,1,0,F
3393,683472.1514,23,10,N,level,1,1,0,M
3394,393082.1854,48,15,S,level,1,1,0,M
3395,235327.8256,29,20,N,decreasing,1,1,0,M
3396,524904.5868,59,20,N,level,1,1,0,M
3397,913623.0675,45,15,S,level,1,1,0,M
3398,633487.8865,52,10,N,decreasing,1,1,0,M
3399,690208.4606,27,20,N,level,1,1,0,M
3400,931771.4373,23,15,S,level,1,1,0,M
3401,258427.051,50,20,N,decreasing,1,1,0,F
3402,219487.9418,46,15,N,level,1,1,0,M
3403,645421.7221,24,10,S,level,1,1,0,M
3404,997643.6207,50,20,N,decreasing,1,1,0,M
3405,819619.3209,38,10,N,level,1,1,0,F
3406,311768.1185,54,20,S,level,1,1,0,F
3407,956205.4024,29,15,N,decreasing,1,1,0,M
3408,987393.1224,47,20,N,level,1,1,0,M
3409,607009.6844,32,15,S,level,1,1,0,M
3410,265786.4668,24,20,N,decreasing,1,1,0,F
3411,628799.3869,50,15,N,level,1,1,0,F
3412,377229.0629,57,10,S,level,1,1,0,F
3413,33607.12661,53,10,N,decreasing,1,1,0,M
3414,761291.877,20,10,N,level,1,1,0,F
3415,852292.1119,58,15,S,level,1,1,0,M
3416,345307.5715,41,20,N,decreasing,1,1,0,F
3417,100116.684,40,10,N,level,1,1,0,M
3418,904853.3489,25,20,S,level,1,1,0,M
3419,691188.1984,43,20,N,decreasing,1,1,0,M
3420,28881.44476,28,15,N,level,1,1,0,F
3421,587016.0552,27,15,S,level,1,1,0,F
3422,988368.5342,53,15,N,decreasing,1,1,0,M
3423,767050.8521,38,15,N,level,1,1,0,M
3424,685041.5949,30,20,S,level,1,1,0,M
3425,611396.8949,56,10,N,decreasing,1,1,0,F
3426,848472.0845,40,20,N,level,1,1,0,F
3427,99704.25009,48,20,S,level,1,1,0,F
3428,613082.5467,32,20,N,decreasing,1,1,0,F
3429,120060.8074,34,15,N,level,1,1,0,M
3430,897674.5438,26,10,S,level,1,1,0,F
3431,864690.8309,47,15,N,decreasing,1,1,0,M
3432,103902.5717,57,15,N,level,1,1,0,M
3433,491772.3989,31,15,S,level,1,1,0,M
3434,917842.4729,22,15,N,decreasing,1,1,0,F
3435,677360.4093,43,10,N,level,1,1,0,F
3436,344218.2188,57,20,S,level,1,1,0,M
3437,722141.7337,52,20,N,decreasing,1,1,0,M
3438,275174.4257,21,20,N,level,1,1,0,F
3439,575148.5129,26,15,S,level,1,1,0,M
3440,98393.97533,25,15,N,decreasing,1,1,0,M
3441,702568.9564,47,15,N,level,1,1,0,M
3442,586913.9933,38,10,S,level,1,1,0,M
3443,216507.7121,41,15,N,decreasing,1,1,0,M
3444,78999.75282,55,10,N,level,1,1,0,F
3445,443695.1953,31,20,S,level,1,1,0,M
3446,40182.23656,51,20,N,decreasing,1,1,0,F
3447,881165.6115,41,10,N,level,1,1,0,M
3448,636078.3208,25,10,S,level,1,1,0,F
3449,735017.7557,51,20,N,decreasing,1,1,0,M
3450,758283.9725,37,10,N,level,1,1,0,M
3451,268029.579,24,10,S,level,1,1,0,F
3452,715581.4186,27,15,N,decreasing,1,1,0,M
3453,737140.8906,42,15,N,level,1,1,0,M
3454,144965.0386,54,15,S,level,1,1,0,M
3455,521588.0175,43,20,N,decreasing,1,1,0,M
3456,62092.80066,21,20,N,level,1,1,0,M
3457,298853.1206,53,20,S,level,1,1,0,M
3458,338214.6247,24,15,N,decreasing,1,1,0,F
3459,224373.8083,46,15,N,level,1,1,0,M
3460,122486.782,37,15,S,level,1,1,0,M
3461,33302.53742,39,15,N,decreasing,1,1,0,M
3462,67103.07286,56,20,N,level,1,1,0,F
3463,930647.7439,32,20,S,level,1,1,0,F
3464,181573.6406,31,10,N,decreasing,1,1,0,M
3465,726322.3923,47,20,N,level,1,1,0,M
3466,44125.98923,29,20,S,level,1,1,0,F
3467,387117.9527,33,15,N,decreasing,1,1,0,M
3468,876556.2255,45,10,N,level,1,1,0,F
3469,232839.5757,22,15,S,level,1,1,0,F
3470,90239.17898,53,15,N,decreasing,1,1,0,M
3471,241459.541,26,10,N,level,1,1,0,M
3472,146833.8755,53,15,S,level,1,1,0,M
3473,354986.9795,34,10,N,decreasing,1,1,0,F
3474,935759.0471,38,20,N,level,1,1,0,M
3475,626524.8239,29,20,S,level,1,1,0,F
3476,108729.4694,52,20,N,decreasing,1,1,0,M
3477,722679.9703,34,15,N,level,1,1,0,F
3478,715689.7161,33,20,S,level,1,1,0,F
3479,119132.4966,36,10,N,decreasing,1,1,0,M
3480,955746.9341,33,10,N,level,1,1,0,M
3481,89371.48553,29,10,S,level,1,1,0,F
3482,199701.7545,22,15,N,decreasing,1,1,0,M
3483,746123.0805,40,20,N,level,1,1,0,F
3484,527078.5714,48,20,S,level,1,1,0,M
3485,593582.5113,43,10,N,decreasing,1,1,0,M
3486,575951.7536,30,10,N,level,1,1,0,M
3487,584573.1764,54,20,S,level,1,1,0,M
3488,817103.0049,37,15,N,decreasing,1,1,0,M
3489,691542.1567,41,20,N,level,1,1,0,F
3490,584934.7543,25,15,S,level,1,1,0,F
3491,486417.0301,45,20,N,decreasing,1,1,0,M
3492,679300.4345,21,10,N,level,1,1,0,M
3493,918256.4525,20,20,S,level,1,1,0,F
3494,510831.5951,29,15,N,decreasing,1,1,0,F
3495,719230.5964,43,20,N,level,1,1,0,F
3496,105112.6822,58,15,S,level,1,1,0,F
3497,129041.0377,43,20,N,decreasing,1,1,0,F
3498,890776.0506,28,10,N,level,1,1,0,M
3499,550087.108,33,15,S,level,1,1,0,M
3500,407326.9662,41,20,N,decreasing,1,1,0,M
3501,421785.9707,31,15,N,level,1,1,0,M
3502,651011.9528,56,15,S,level,1,1,0,M
3503,923342.1306,35,10,N,decreasing,1,1,0,M
3504,535198.705,22,10,N,level,1,1,0,M
3505,197266.8079,27,15,S,level,1,1,0,M
3506,674380.7527,31,15,N,decreasing,1,1,0,F
3507,166878.8753,23,20,N,level,1,1,0,M
3508,366155.4107,32,20,S,level,1,1,0,F
3509,828174.2938,38,20,N,decreasing,1,1,0,F
3510,361334.9228,40,20,N,level,1,1,0,F
3511,759298.9962,33,20,S,level,1,1,0,F
3512,324893.3729,54,20,N,decreasing,1,1,0,F
3513,454386.0482,50,10,N,level,1,1,0,F
3514,903989.3987,20,10,S,level,1,1,0,F
3515,484015.8348,48,20,N,decreasing,1,1,0,F
3516,729093.9051,57,15,N,level,1,1,0,F
3517,624786.0125,20,10,S,level,1,1,0,M
3518,898741.9399,37,20,N,decreasing,1,1,0,F
3519,805051.0962,21,15,N,level,1,1,0,F
3520,609306.4601,28,20,S,level,1,1,0,M
3521,18571.52404,46,10,N,decreasing,1,1,0,M
3522,323036.688,37,15,N,level,1,1,0,F
3523,136250.1104,42,15,S,level,1,1,0,F
3524,55904.99363,32,20,N,decreasing,1,1,0,M
3525,700083.0322,46,10,N,level,1,1,0,F
3526,622161.2509,44,10,S,level,1,1,0,F
3527,136288.8831,22,10,N,decreasing,1,1,0,M
3528,598862.7404,45,20,N,level,1,1,0,F
3529,349290.2765,26,20,S,level,1,1,0,F
3530,292617.2436,37,20,N,decreasing,1,1,0,M
3531,311742.8239,29,10,N,level,1,1,0,M
3532,416985.2976,29,20,S,level,1,1,0,F
3533,501132.6874,53,20,N,decreasing,1,1,0,M
3534,695135.4915,39,20,N,level,1,1,0,F
3535,454499.8578,23,10,S,level,1,1,0,F
3536,461968.4307,47,10,N,decreasing,1,1,0,M
3537,983353.6084,24,20,N,level,1,1,0,F
3538,899917.6097,30,15,S,level,1,1,0,M
3539,780386.9744,30,20,N,decreasing,1,1,0,F
3540,519034.8204,44,20,N,level,1,1,0,F
3541,745129.8574,55,10,S,level,1,1,0,F
3542,938861.9286,31,10,N,decreasing,1,1,0,M
3543,898433.6245,59,15,N,level,1,1,0,F
3544,965721.4482,43,20,S,level,1,1,0,M
3545,868653.0829,28,15,N,decreasing,1,1,0,F
3546,100603.2157,52,20,N,level,1,1,0,M
3547,872448.3251,44,20,S,level,1,1,0,F
3548,499974.7429,47,20,N,decreasing,1,1,0,M
3549,731654.4933,43,10,N,level,1,1,0,F
3550,922235.9551,22,10,S,level,1,1,0,F
3551,373193.3025,48,10,N,decreasing,1,1,0,M
3552,181405.933,47,15,N,level,1,1,0,F
3553,356944.6043,37,15,S,level,1,1,0,F
3554,545185.5129,57,10,N,decreasing,1,1,0,M
3555,601976.5729,56,15,N,level,1,1,0,M
3556,952699.5648,41,15,S,level,1,1,0,F
3557,948417.6824,51,20,N,decreasing,1,1,0,M
3558,109802.7814,34,20,N,level,1,1,0,F
3559,290842.1977,42,10,S,level,1,1,0,F
3560,912536.8275,58,10,N,decreasing,1,1,0,F
3561,355993.1944,24,10,N,level,1,1,0,M
3562,655854.8079,29,15,S,level,1,1,0,F
3563,634435.4738,51,20,N,decreasing,1,1,0,M
3564,607328.5931,42,10,N,level,1,1,0,F
3565,834892.5371,23,15,S,level,1,1,0,F
3566,378204.4502,49,10,N,decreasing,1,1,0,M
3567,891173.9062,36,15,N,level,1,1,0,F
3568,994993.7822,29,20,S,level,1,1,0,M
3569,205802.715,43,20,N,decreasing,1,1,0,M
3570,806191.9113,34,20,N,level,1,1,0,F
3571,997554.1817,26,15,S,level,1,1,0,M
3572,947757.1182,54,15,N,decreasing,1,1,0,F
3573,273139.7022,47,20,N,level,1,1,0,M
3574,913927.5612,56,10,S,level,1,1,0,M
3575,977608.5874,40,10,N,decreasing,1,1,0,F
3576,600370.0045,33,15,N,level,1,1,0,M
3577,443007.6065,20,15,S,level,1,1,0,M
3578,831473.3959,27,20,N,decreasing,1,1,0,M
3579,849771.6321,42,10,N,level,1,1,0,F
3580,403902.6796,47,20,S,level,1,1,0,F
3581,229297.5521,23,10,N,decreasing,1,1,0,M
3582,537869.9562,21,20,N,level,1,1,0,M
3583,36623.15378,37,10,S,level,1,1,0,M
3584,667999.7143,27,10,N,decreasing,1,1,0,M
3585,920520.9659,37,15,N,level,1,1,0,M
3586,492208.1782,48,10,S,level,1,1,0,F
3587,888842.1919,52,20,N,decreasing,1,1,0,M
3588,263149.6706,25,20,N,level,1,1,0,M
3589,832409.1844,58,10,S,level,1,1,0,F
3590,529535.7235,35,15,N,decreasing,1,1,0,M
3591,660476.1718,21,10,N,level,1,1,0,F
3592,468217.2838,51,10,S,level,1,1,0,F
3593,969313.498,47,20,N,decreasing,1,1,0,F
3594,84795.71426,28,20,N,level,1,1,0,M
3595,445292.5782,40,20,S,level,1,1,0,F
3596,836849.9241,35,10,N,decreasing,1,1,0,M
3597,182744.3251,40,20,N,level,1,1,0,F
3598,492057.899,41,20,S,level,1,1,0,M
3599,318723.852,21,10,N,decreasing,1,1,0,F
3600,649230.0622,23,10,N,level,1,1,0,M
3601,130654.4396,59,10,S,level,1,1,0,M
3602,132814.5587,21,15,N,decreasing,1,1,0,F
3603,776247.1961,21,10,N,level,1,1,0,F
3604,657709.8412,47,10,S,level,1,1,0,M
3605,946748.4003,53,20,N,decreasing,1,1,0,M
3606,422909.7727,57,20,N,level,1,1,0,M
3607,386765.0757,39,15,S,level,1,1,0,M
3608,781661.8979,28,10,N,decreasing,1,1,0,F
3609,101798.1039,38,10,N,level,1,1,0,M
3610,385099.8185,47,10,S,level,1,1,0,M
3611,564586.0245,57,15,N,decreasing,1,1,0,F
3612,476399.7358,52,20,N,level,1,1,0,M
3613,679811.6692,53,15,S,level,1,1,0,M
3614,181852.7799,48,20,N,decreasing,1,1,0,M
3615,216954.6564,38,15,N,level,1,1,0,F
3616,170532.5618,20,15,S,level,1,1,0,F
3617,220180.8839,30,20,N,decreasing,1,1,0,F
3618,495526.6369,53,15,N,level,1,1,0,M
3619,915695.9419,35,15,S,level,1,1,0,M
3620,537969.8015,37,10,N,decreasing,1,1,0,M
3621,623779.8263,54,20,N,level,1,1,0,F
3622,623562.6255,54,20,S,level,1,1,0,M
3623,690381.669,55,15,N,decreasing,1,1,0,M
3624,77414.4443,35,10,N,level,1,1,0,M
3625,246581.8467,23,20,S,level,1,1,0,M
3626,932646.0966,22,20,N,decreasing,1,1,0,M
3627,428142.2697,57,20,N,level,1,1,0,F
3628,495980.3375,48,20,S,level,1,1,0,F
3629,644054.1784,55,10,N,decreasing,1,1,0,F
3630,378276.2044,42,20,N,level,1,1,0,F
3631,795682.6081,30,20,S,level,1,1,0,F
3632,459649.336,37,20,N,decreasing,1,1,0,F
3633,699898.4344,44,10,N,level,1,1,0,F
3634,917490.0731,20,15,S,level,1,1,0,F
3635,127630.8297,57,20,N,decreasing,1,1,0,F
3636,405050.636,23,10,N,level,1,1,0,F
3637,589410.996,30,10,S,level,1,1,0,M
3638,57290.41034,41,10,N,decreasing,1,1,0,F
3639,238904.3464,35,15,N,level,1,1,0,F
3640,346884.6791,43,20,S,level,1,1,0,F
3641,38771.40829,42,10,N,decreasing,1,1,0,M
3642,401824.4751,25,20,N,level,1,1,0,M
3643,853946.3528,41,10,S,level,1,1,0,F
3644,67943.2315,35,15,N,decreasing,1,1,0,M
3645,318743.2671,56,10,N,level,1,1,0,F
3646,321488.2544,31,15,S,level,1,1,0,F
3647,664052.315,53,10,N,decreasing,1,1,0,M
3648,349439.0011,34,10,N,level,1,1,0,F
3649,347192.539,27,20,S,level,1,1,0,M
3650,554401.8218,30,10,N,decreasing,1,1,0,F
3651,17802.31972,28,15,N,level,1,1,0,M
3652,860662.7845,42,15,S,level,1,1,0,F
3653,366441.9555,40,10,N,decreasing,1,1,0,M
3654,896294.0439,32,20,N,level,1,1,0,F
3655,223509.0845,49,15,S,level,1,1,0,M
3656,452730.7127,35,15,N,decreasing,1,1,0,M
3657,590514.4016,21,10,N,level,1,1,0,M
3658,274950.9639,48,20,S,level,1,1,0,F
3659,245481.5625,34,15,N,decreasing,1,1,0,M
3660,620095.907,56,20,N,level,1,1,0,M
3661,167798.3667,34,15,S,level,1,1,0,M
3662,471743.643,54,10,N,decreasing,1,1,0,F
3663,106708.0231,25,15,N,level,1,1,0,M
3664,745920.3551,47,20,S,level,1,1,0,M
3665,341785.3837,45,20,N,decreasing,1,1,0,F
3666,442098.5391,25,20,N,level,1,1,0,F
3667,482370.839,58,20,S,level,1,1,0,M
3668,468299.6416,28,15,N,decreasing,1,1,0,M
3669,787514.477,54,15,N,level,1,1,0,M
3670,458076.8502,26,15,S,level,1,1,0,F
3671,657332.5287,58,20,N,decreasing,1,1,0,F
3672,604189.9668,27,15,N,level,1,1,0,M
3673,184514.5098,32,20,S,level,1,1,0,F
3674,389443.7603,33,10,N,decreasing,1,1,0,F
3675,28880.58428,47,10,N,level,1,1,0,M
3676,536272.5201,41,15,S,level,1,1,0,F
3677,633172.4596,58,10,N,decreasing,1,1,0,M
3678,736993.7436,32,20,N,level,1,1,0,M
3679,409876.7444,28,10,S,level,1,1,0,M
3680,852622.4373,35,10,N,decreasing,1,1,0,M
3681,53073.65759,59,20,N,level,1,1,0,M
3682,128992.5835,58,20,S,level,1,1,0,F
3683,402986.0659,49,20,N,decreasing,1,1,0,F
3684,388327.5583,41,20,N,level,1,1,0,M
3685,85635.49657,36,15,S,level,1,1,0,F
3686,982934.1756,25,20,N,decreasing,1,1,0,M
3687,398966.2372,23,15,N,level,1,1,0,M
3688,519285.8747,54,15,S,level,1,1,0,F
3689,813090.0652,53,10,N,decreasing,1,1,0,M
3690,863797.5041,59,10,N,level,1,1,0,M
3691,28116.41078,22,10,S,level,1,1,0,F
3692,736020.2229,25,10,N,decreasing,1,1,0,F
3693,683438.1738,52,15,N,level,1,1,0,M
3694,244166.0586,29,20,S,level,1,1,0,M
3695,985523.3944,53,20,N,decreasing,1,1,0,F
3696,97201.13185,20,10,N,level,1,1,0,M
3697,412164.8605,57,20,S,level,1,1,0,F
3698,324254.3395,58,20,N,decreasing,1,1,0,M
3699,718785.5355,21,10,N,level,1,1,0,M
3700,693530.2968,41,10,S,level,1,1,0,F
3701,400739.3746,56,20,N,decreasing,1,1,0,M
3702,960966.92,30,20,N,level,1,1,0,M
3703,684677.9147,28,15,S,level,1,1,0,M
3704,26910.21738,46,10,N,decreasing,1,1,0,F
3705,407071.0056,23,15,N,level,1,1,0,M
3706,292398.6117,43,15,S,level,1,1,0,M
3707,329482.2589,26,20,N,decreasing,1,1,0,F
3708,265602.2405,29,10,N,level,1,1,0,F
3709,399479.2489,48,10,S,level,1,1,0,M
3710,775336.5163,44,15,N,decreasing,1,1,0,M
3711,582658.2856,53,15,N,level,1,1,0,F
3712,626562.5901,56,15,S,level,1,1,0,F
3713,208193.6345,53,20,N,decreasing,1,1,0,F
3714,249403.5487,51,15,N,level,1,1,0,M
3715,981354.7453,20,10,S,level,1,1,0,M
3716,879543.5087,58,20,N,decreasing,1,1,0,M
3717,198540.4042,56,15,N,level,1,1,0,F
3718,542192.6214,28,20,S,level,1,1,0,M
3719,409183.1264,54,20,N,decreasing,1,1,0,F
3720,491421.0443,26,20,N,level,1,1,0,F
3721,132195.963,37,10,S,level,1,1,0,M
3722,860166.3219,37,20,N,decreasing,1,1,0,M
3723,248437.1869,46,10,N,level,1,1,0,M
3724,259472.0155,26,20,S,level,1,1,0,M
3725,575639.8907,37,20,N,decreasing,1,1,0,F
3726,527849.6754,45,10,N,level,1,1,0,M
3727,772533.741,35,10,S,level,1,1,0,F
3728,900121.5625,26,15,N,decreasing,1,1,0,F
3729,536734.8882,49,20,N,level,1,1,0,F
3730,549877.1686,47,20,S,level,1,1,0,M
3731,604848.4299,35,10,N,decreasing,1,1,0,M
3732,670961.5805,48,15,N,level,1,1,0,F
3733,994876.5689,34,10,S,level,1,1,0,F
3734,86219.96475,27,10,N,decreasing,1,1,0,F
3735,515146.8694,33,15,N,level,1,1,0,F
3736,533159.7714,32,15,S,level,1,1,0,M
3737,52687.20743,22,20,N,decreasing,1,1,0,M
3738,212164.2645,42,10,N,level,1,1,0,M
3739,957367.776,54,10,S,level,1,1,0,M
3740,566332.04,58,15,N,decreasing,1,1,0,F
3741,879649.2496,37,15,N,level,1,1,0,F
3742,352572.1503,54,20,S,level,1,1,0,M
3743,398407.0113,55,15,N,decreasing,1,1,0,M
3744,833060.8737,30,15,N,level,1,1,0,F
3745,960214.9167,38,20,S,level,1,1,0,F
3746,530386.1863,25,20,N,decreasing,1,1,0,M
3747,153583.4535,49,10,N,level,1,1,0,F
3748,516666.9058,45,10,S,level,1,1,0,F
3749,862794.4969,32,15,N,decreasing,1,1,0,M
3750,194220.0793,22,15,N,level,1,1,0,M
3751,755972.6019,50,10,S,level,1,1,0,M
